Playlist-ID,Title,Language,Label,isTruthWorthy
2pP5Ue62UKuNtSZEAjLAmq,Russian Sadness,russian,sad,1
4XRrkl107abWMvBEboXSD1,Russian White: Sad ED,russian,sad,1
3mVg7sU1uYkmeMXLpgUc1F,Sad Russian music,russian,sad,1
26FQEnb0omjVBUoAiCfG1F,Sad Russian ,russian,sad,1
4N7J3yLtHYTvfIVQNgqDVv,sad Russian ,russian,sad,1
3Jw6RB3YEyU8R4yvO3CJ51,russian sadness,russian,sad,1
73F8m6vHxVSft1ONCQo98Z,RUSSIAN SAD AND ROMANTIC,russian,sad,1
0iwYtVSyBGhf7OJuuLirWS,😥 SAD (RUSSIAN) 😥,russian,sad,1
0Jl4rNKIRc7eME2QwXCv34,russian sad song,russian,sad,1
2QQtt7q7pEppMci0GHsXVK,russian romantic,russian,sad,1
5ytrbPVtmvkmFiZe6Ack3l,sad french(?) music for the soul,french,sad,1
0VxBmrnkopHYlaEqz0GjpV,sad french songs,french,sad,1
07DaBUkB3RNfW7OoEhcOH3,SAD FRENCH RAP,french,sad,1
7zpwm8be9M4MNHh1uveI23,Sad French Songs,french,sad,1
5fw7no86M7kVhI7DfbKbYN,sad french girl,french,sad,1
02gyE4BeCL928KwqJU9FSl,french sad masterpieces,french,sad,1
5si9jyRhbO256vipaOsNn3,Sad French Music,french,sad,1
2YXoHgg2isNwIXVtKiKqEG,Sad Love French rap,french,sad,1
7BIptMr2bZwlx2fF6ZPagO,sad songs but in french,french,sad,1
6GrgNF702lo25vcOes2zpu,French love/sad RAP 2021,french,sad,1
4psVG3LLnGXChs3rD7aBac,🇫🇷🔥French Trap🔥🇫🇷,french,sad,1
2xCUHhVw2Bs9DxM1gXM6rT,sad playlist french 💔😔😭,french,sad,1
593pLdJzf3JYhF262hYCjP,sad rap (french),french,sad,1
2HCoeochJ8pdj15LQgp5Av,Sad song French ,french,sad,1
7pgUmtvHwp9oKcxBSGMpdb,sad french girl,french,sad,1
4EnJlTz42mqiVj8eDKx70l,Sad French Music,french,sad,1
2GoJWmQjZVEBLkU10aFUpf,french sad,french,sad,1
7BWb3rJhzzK5wCRW87aAp5,sad french songs,french,sad,1
6CHSfvHqnXpTFZLYXqLuAr,Sad French Rap😭😢,french,sad,1
06XELEerFeO14HWiWeOYOr,French Sad Sad ,french,sad,1
1jW7bfUafPzsEe8f63Yx44,French sad song,french,sad,1
0IFfksEVIhtYQ3kfZucUVt,Sad French Rap,french,sad,1
0HVHGNPWBVARrvTrKsBYPF,French Rap,french,sad,1
4AjMc87XWXmMSLwBPdPJ2Q,the sad french,french,sad,1
1AY8ElvlFnVRTb1lcbLzJQ,The sad french,french,sad,1
2tylx1GU1uLzfglC7ACyWq,Sad French Film,french,sad,1
0BIuzS1TeqimbDBuUFRemv,SAD FRENCH RAP,french,sad,1
5AKekfCGlBy1nAue92IJth,FRENCH CHILL ,french,sad,1
5J5J9UsGGHOFiWyttQv4ro,FRENCH SAD,french,sad,1
3D7oxaSf4nPM4SojBPCWO4,sad french rap,french,sad,1
3C56dWieEekpDAoOuY0Djb,Sadi french mix ,french,sad,1
6CMCnvH7M3gfgVl2K0sHQT,Sad old French Songs,french,sad,1
5yJNhqzsmjQzJbPq04D1hA,sad frenchies,french,sad,1
3pEq2RoeerHUMZNOEtPEba,Sad french🖤,french,sad,1
6zzj8TMGeChpnQKXshZdAM,sad People Help the People,french,sad,1
1iNDWcSgVs5Qc7LH0QZBqx,Sad french boi,french,sad,1
1M85uUPxS5G0VGhbiI0md2,Bread In French / Sad Bitch Hours,french,sad,1
0zWLL3L6hZZ2rWjhppNPH8,SAD - FrenchRap🇺🇸,french,sad,1
07URczM5fX5RReP8ZvAmjS,Sad in french,french,sad,1
0fZyRqxvtqrfTGSVbhXQX2,Sad song for all 🖤,french,sad,1
5ldGlTM0SNXvHYPsgDPfKm,Frensh & UK sad songs 🥺😭,french,sad,1
0HWbr6xHpI6HpZP3KFO9w1,🌪️ french sad 🌪️,french,sad,1
4DLvTLX4rYlQS4BCQyRwCX,sad french girls 🚬,french,sad,1
1KbgadyEHofDNW9Ag59a2H,French indie sad songs🍒🌠,french,sad,1
0ZjTZl4xVBA8TYzPMQV7IF,bread in french,french,sad,1
2EVldW4fXrgVeeSBzXdnSS,French Sad Song 🇫🇷😭,french,sad,1
5ydxAqjgEBMl8YTGxLFkFA,Feel Sad French Song,french,sad,1
2hEdqfYA3rQiMJsI7YbtBw,sad french music,french,sad,1
2DIdDsrjIHEEml7a9SuntJ,Mix kpop pop french sad happy 🥰,french,sad,1
7wmcFE7emcdYPHOkIh1a5F,sad spanish songs🥺💔,spanish,sad,1
1WvbfCLI4OKFU30r0GLvP6,Sad Spanish Music,spanish,sad,1
2EUv9WKSfW8gVTC8pO7C3J,Sad Spanish songs 🥺🥀💔,spanish,sad,1
2ihZ1CJKrspW2hQPyNycLb,sad spanish music 🍻💔,spanish,sad,1
7DXGw7dN7slok1p434Gpjq,sad indie spanish,spanish,sad,1
4ha0awcGDnAmWORyKjZMbX,"sad spanish ""rap"" 😔",spanish,sad,1
38B9I13zS1RIDacOOnBpMb,Sad Spanish songs ,spanish,sad,1
4YPMY1Kmi7HSAOasx2kwEW,Sad Spanish Songs (A Break-Up Playlist),spanish,sad,1
17eCc7I1UN6FkEbvi7dvfU,TikTok sad Spanish songs ,spanish,sad,1
0HmiyTY7n9HjBj9zpcCmtK,sad spanish love songs😔,spanish,sad,1
5jrzMeV0kMwd8CBMpc1B0h,Spanish sad songs 💔,spanish,sad,1
3PRp3pTAozuKm40CPwHjiy,Sad Spanish music ,spanish,sad,1
37eaf7OfRhOoqvUkHxToGq,sad spanish trap,spanish,sad,1
1fdrwU2BcvLw9DXcXC8X1o,Sad songs in Spanish,spanish,sad,1
4hSOGI9ebyScouDt6KZxiQ,Sad Moments,spanish,sad,1
5ox4uHSDbu0g5S09Qdi9mn,Mexican/Spanish love songz💔,spanish,sad,1
4bM4NTKgDeXXvtprIuCrhx,"Sad Music Songs😪 Musica Triste 2020, 2021",spanish,sad,1
0e72rU6p4yP0j8P9Jw0Etg,Sad Spanish Music,spanish,sad,1
5IGrtFCwLdPcyxJj9ddQ7R,SPANISH SAD ,spanish,sad,1
2domM84WYZbADR6U8wnM89,sad spanish music,spanish,sad,1
7qZ307FLrWJSQkmYwqKyYF,Sad spanish,spanish,sad,1
3PxgqlKnq5VVQZCh2yLTPT,Sad music in Spanish🥲😭💔,spanish,sad,1
6ZWpDk3CtYPouYBBUL6cWX,sad simp spanish songs,spanish,sad,1
71c8X6Wp083jpjh2GIKkFv,spanish hyperpop / spanish glitchcore / spanish alt  / spanish drainer,spanish,sad,1
46wWkED6hTRR87THYlcdmD,Bass/sad songs/Spanish ,spanish,sad,1
5WKq2s55FNqebhgf2fq8L5,Sad Spanish love songs ,spanish,sad,1
5l8IsryvYXZFKSsaJvVJWD,Sad spanish,spanish,sad,1
2Hjf74NmMkEj8Rgf118Hpt,Spanish sad,spanish,sad,1
1Ryc5e2pd8Lsc5WAiFz1PH,Sad spanish shit,spanish,sad,1
1wD2h8MGaTzhrfmqiRHPaK,Sad Girl Hours (Spanish)🥺,spanish,sad,1
5jtuT7qpycBi9JBMqfthc5,sad spanish ,spanish,sad,1
2BvSLh6bv6ArAuF5SWdqTn,Sad spanish,spanish,sad,1
4zqgBSvys6C16T6V17QbuJ,Sad Spanish music,spanish,sad,1
2xKbZKaT90pixxdapwUY5U,Sad spanish music💔and other,spanish,sad,1
09P9ZH2eL04qmJSShZn4BO,sadd but spanishh,spanish,sad,1
1p5CBBF7XldyfxBytLJan8,spanish sad songs,spanish,sad,1
6Hj1CdxbeiZUi7BFlXmRQz,Sad Spanish ,spanish,sad,1
3V3KxBr0YsrygChjeSm3e7,Spanish sad ,spanish,sad,1
4gvIdcAFvfZZz3dftAJdAK,Sad Spanish ,spanish,sad,1
2AA9umSnQHcDtLNY672Qx9,Sad Spanish ,spanish,sad,1
7IITqbprxGrkX9tLWXbX25,Sad Spanish songs ,spanish,sad,1
7Fl9nFPaKM7QFbTRg7DJuP,Sad (Spanish),spanish,sad,1
2NgrFfqXSCNbe5Bf0l4RbB,Sad rap Spanish ,spanish,sad,1
1rf0ePxz2BD1Huy6qarbwl,Sad Spanish,spanish,sad,1
7uf6e52w6Y28jsjnk1om7U,Jugaste y Sufrí,spanish,sad,1
2IUBKSwuvmC9B3p1KVWRl6,Sad spanish,spanish,sad,1
0yDx4Z7qxFX76YaamoDLm6,Sad Spanish:(,spanish,sad,1
1h5MyZlYqAeU0m5qnFFtYQ,Sad Solo Guitar ,spanish,sad,1
59y3HzMq70YPrZQuQ6bd10,Some spanish sad songs 🛀🎈,spanish,sad,1
6CrmPcR5BbArei5RMhKIBw,SAD SPANISH RAP/TRAP,spanish,sad,1
37i9dQZF1DXdPec7aLTmlC,Happy Hits!,english,happy,1
6SXETbax9zDozDMbNPIcCc,Happy Birthday to you original,english,happy,1
37i9dQZF1DWSf2RDTDayIx,Happy Beats,english,happy,1
37i9dQZF1DX2x1COalpsUi,Happy Vibes Tamil,english,happy,1
37i9dQZF1DX9u7XXOp0l5L,Happy Tunes,english,happy,1
6A8WG11y1wfsFXlCOPNNke, Happy Birthday Playlist 2021 (The Best FeelGood  B-Day Playlist),english,happy,1
7HJyswj4Dzlq3csNoTtdK1,happy asmara hits 2021,english,happy,1
37i9dQZF1DWZKuerrwoAGz,Happy Favorites,english,happy,1
7s09coXLGbofhNrwSusr4G,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,english,happy,1
37i9dQZF1DWZ72qOlbizxi,Happy Hour,english,happy,1
37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,english,happy,1
37i9dQZF1DWYtQSOiZF6hj,Happy Birthday,english,happy,1
37i9dQZF1DWVOMXLzSabIM,Happy Throwbacks,english,happy,1
37i9dQZF1DWSkMjlBZAZ07,Happy Folk,english,happy,1
37i9dQZF1DX39t8KGTcoSG,Pop Rising Vietnam,english,happy,1
5maTxNYkbtZkKbnmXarjA8,happy,english,happy,1
37i9dQZF1DX1H4LbvY4OJi,Happy Pop,english,happy,1
7oWxffRQiBGqXegOYncD0e,Happy Hardcore 90s/00s,english,happy,1
37i9dQZF1DX1WSnLRtI26o,Happy Drive,english,happy,1
37i9dQZF1DX2UT3NuRgcHd,Happy Vibes Telugu,english,happy,1
37i9dQZF1DX4uPi2roRUwU,Happy Dance,english,happy,1
0fEA4shGDHSwbGbMKXCtJ2,HAPPY,english,happy,1
37i9dQZF1DX84kJlLdo9vT,Happy Days,english,happy,1
0tgR89x3H90V69Hj8YgXWw,Happy Asmara Best of The Best,english,happy,1
37i9dQZF1DWVlYsZJXqdym,Happy Pop Hits,english,happy,1
52nbU9CEh12BvTPBcz8wTL, Happy Birthday For Adults,english,happy,1
37i9dQZF1DWTwbZHrJRIgD,Happy Weekend,english,happy,1
3NdF8Tla3SKevtqkaeQdfZ,Happy Mornings Bollywood,english,happy,1
37i9dQZF1DX5YTAi6JhwZm,Happy Jazz!,english,happy,1
51O3drk38q8VgnMtPouPO1,HAPPY SONGS 🍉 TO SING IN THE CAR 🌍 POP & DANCE HAPPY HITS 2021,english,happy,1
0RH319xCjeU8VyTSqCF6M4,Happy songs everyone knows 😄 🙌,english,happy,1
4Da6pktHmdR8pZtjvVE8n9,Happy Birthday Party Songs(Hindi),english,happy,1
37i9dQZF1DX7QeQjujWh9l,Happy Oye!,english,happy,1
37i9dQZF1DXeby79pVadGa,Get Home Happy!,english,happy,1
7BD7Q1YuR6RPMHZWd5UVcv,Happy Cleaning: The Ultimate Housework Hits,english,happy,1
10qmwWvrMSpgqpkZnbqIrU,Happy Hardcore 2021 🎧🔥,english,happy,1
7J4e49SxlE8KhqqXHQIAgK,Happy Country Songs,english,happy,1
37i9dQZF1DXaOO2GjFtdA0,Factor Happy,english,happy,1
0EYrcOLULX1nTlx7tY9iMr,Happy Asmara - Full Koplo,english,happy,1
37i9dQZF1DWYmyAaW6ZbdD,New Happy Tunes,english,happy,1
1cvnyGCsGI9nVEtHa6b2I4,Happy Upbeat Acoustic 😋,english,happy,1
1h90L3LP8kAJ7KGjCV2Xfd,Happy Songs,english,happy,1
7vBShQfXqgKHshNTD9JnWQ,HAPPY SONGS,english,happy,1
37i9dQZF1DWWS0ll5RduHB,Happy Stroll,english,happy,1
5DnBWoczKx4mgk1pkSdrtu,🦋Happy Playlist🦋,english,happy,1
3Hs562oYeOsTcNmiUSj0f8,Happy Mood ,english,happy,1
3UeSHzlpci3sjpAF45gMRG,Happy Hits 2021 | Hits Felizes | Músicas Alegres | Nacional e Internacional,english,happy,1
6pTTaGg2WTR1fJYpdwHo4K,Happy Music 2021 🌞,english,happy,1
3NnMwtaB5yOTipAa3PUeYZ,Happy shower songs 🚿🛁,english,happy,1
37i9dQZF1DWZdLqpoFOt65,Happy Lah!,english,happy,1
4o8rPUBsnPACAtSmrd03wC,Happy Japanese songs,japanese,happy,1
2h2ZW48DOGaIE2c794u0av,cute japanese lofi,japanese,happy,1
0GbisZjfQKZYPt0tkHQYde,happy japanese songs♡,japanese,happy,1
7dkw4UhBKqz0guxx8YmuY7,☁️ japanese jazz ☕️ studying ☁️,japanese,happy,1
39LPb0vglo7tca5MItzAZB,Japanese Study Playlist,japanese,happy,1
28v7Fs0C0oXG4VzcDwKJb8,Kawaii songs •^•,japanese,happy,1
4f8ese6aAnvFjESRWQXLx0,My Universe X BTS Japanese tracks,japanese,happy,1
5T7Xtcw6CJis5ImH2MGe6w,Happy japanese music,japanese,happy,1
1uvfMZSOR7mSKmJGg8fv9H,ATEEZ Japanese Album,japanese,happy,1
3A61HVlRnMuJKx2qD43DEN,Japanese Folk-Rock and Country,japanese,happy,1
3oMM4TS74l1Him0l0UXPkG,Japanese happy music,japanese,happy,1
2Fc4vynmNNV9NEaer97i0X,Japanese Happy Hardcore etc.,japanese,happy,1
7CGGyFxof2SCrXFMMgZsxl,happy japanese stuff,japanese,happy,1
0FgQ63n2IlECNLC62pzGcN,Happy Japanese Songs.,japanese,happy,1
2pTOyDeoETJOAGUbKekX6c,Japanese kawaii hardcore x future bass,japanese,happy,1
5NBWfuBNtMJamEv6TnWX5V,"Nice Songs EDM, Hard rock, Trance, Hardstyle, Nightcore, S3RL, Japanese",japanese,happy,1
11k8YPgab7tIUaMZzoqOZV,upbeat KPOP,japanese,happy,1
2MzauaWjCfHf3Z7ue30zvx,Japanese Hardcore,japanese,happy,1
1tTAXvcahraW6hMZ00ZTqK,Japanese Songs,japanese,happy,1
2JXzcdD7pAnA8TdXXzwOld,Happy In Japanese,japanese,happy,1
1mRukFaVHu27zjPTNB29X1,Japanese Lowfi/Bamboo Flute Study,japanese,happy,1
3bvi3gLfPIM8uOIQa8cREz,Japanese Cartoons,japanese,happy,1
0SYUbHNEJEBGHZTo9xxbpo,japanese songs i dont understand ,japanese,happy,1
0MRUvXu9S6t2yXqRpcaPNJ,Japanese pop that makes me happy,japanese,happy,1
3cbWydAK9x823VUiUpUqIl,Sad/Happy Anime Songs ,japanese,happy,1
07Ge1zWyqSICWbD3sNWzvs,Japanese Romantic & Happy 80s,japanese,happy,1
5aXNMYGJqKDL2FcmaR8a2x,Happy/Upbeat Japanese Song,japanese,happy,1
6oW5NpYU3kd1AiW7SD7Rqd,japanese culture 🇯🇵 ,japanese,happy,1
2YCTZb01BHsUw3t7XxVNM9,Japanese Hardstyle/Hardcore | J-Core | WeebCore |,japanese,happy,1
5FyL8AKczYBPVKYobUuQ5K,Japanese pop(?),japanese,happy,1
0do4oSAUMwL4AvZgcNC4CL,Happy High BPM,japanese,happy,1
6AJozUeEGTMRfk4JLHVKmh,Japanese happy,japanese,happy,1
3WxpL0RStLbrapmKmohEzR,Kawaii Future Bass,japanese,happy,1
3WkrugfU6WAQpfeGwwNMg1,My favourite anime/Japanese songs,japanese,happy,1
6oFpD6t582Kh47I2Qoi2qv,Japanese Pop That Makes Me Feel Happy,japanese,happy,1
3tRDhvEX6J1bHCwmKMR55e,to my happy pill 🐰,japanese,happy,1
0q4j5FU5SRo5mWKvmkofS9,You Seemed So Happy – The Japanese House,japanese,happy,1
69tDkBJxvDgh55tCQrCCpF,• happy •,japanese,happy,1
2Jx5ZiHsZihjZ3IPxdpXEy,Asian Ballads,japanese,happy,1
6ggn17PjAAzv8R1YTQW9ey,happy japanese song,japanese,happy,1
1CuY4Wm1sbssEfWbv6Jf49,happy sugar life.,japanese,happy,1
35kLEwq4fjz4luUqPM1qzY,Japanese songs that make me happy,japanese,happy,1
7BuFypSqN9BWBiAg4wqiNi,Japanese German happy music ,japanese,happy,1
1iGC2QGSRtwFRUnmCMNTmv,Otacore / Anime / JP / Games,japanese,happy,1
7FdGxU1iYIrwJuKhfIMvY1,Happy Birthday : Japanese - Happy Birthday : Japanese – Killian MacGeraghty 2,japanese,happy,1
1X9VNdQAnPiP38etT3WTr3,Depressing Japanese Bangers,japanese,happy,1
27oQPwacD3PBKbbnp0STIb,Japanese music that makes me happy,japanese,happy,1
337CISof9DmvsoU93mUEvz,Party ,japanese,happy,1
600RTZVFMHiJ537UfjeGp6,J-Poppiness ,japanese,happy,1
5O163ZXffBUdQvM73yPXsK,Japanese songs that make me kinda happy <3,japanese,happy,1
1aTfe08sYQNkfCNQHX91yn,nhạc vui vẻ để hát theo :)),vietnamese,happy,1
6n6P5ic2NijyqBPfCGTfDd,Nhạc việt vui,vietnamese,happy,1
5Umaj8zUzWFPqnyK2eKnNS,Nhạc Việt - Vui Nhộn,vietnamese,happy,1
1S6mANOHsxfRkML7p6c4lS,Nhạc việt vui chill,vietnamese,happy,1
3RA3aks1rpvpx6tI4bs8CV,Nhạc Việt Vui,vietnamese,happy,1
0uiQp8wfvh613HQNiFsubs,nhạc việt vui,vietnamese,happy,1
2vg0xqwgFHHYMEaah9NjBc,Nhạc Việt vui tươi,vietnamese,happy,1
2hRYqn9x18W84GJAb7nsXX,Nhac vui VietNam,vietnamese,happy,1
3MkixfwTkOBrgVsgfGLBI8,Nhạc Việt vui tai,vietnamese,happy,1
2RII9TZpuiZBxllBrm4zo3,"Nhạc Việt nè( có nhạc buồn,vui, chế,v.v)",vietnamese,happy,1
4TrSSYgDHY6T5zqwYY1MbP,Happy Chinese 華語輕快 開心快樂好心情🌻,chinese,happy,1
1ilnl1Y2nXfTfTFJuPgp6H,Happy Chinese Songs,chinese,happy,1
3Ah9fSc04wc21xpfzGR8Cx,Happy Music (Instrumental),chinese,happy,1
4Qw2fMgFHZGsGy9SRfGEh0,中文兒歌歡唱  Happy Chinese Chidren's Song,chinese,happy,1
0D2JjLhkWd8MreYW7iRQej,Happy birthday chinese,chinese,happy,1
4jZfMS2wM0vhncG38TONf3,HAPPY CHINESE SONGS,chinese,happy,1
2LuSbf7taKeyRd8U3ddkmT,sad chinese love songs,chinese,happy,1
11k8YPgab7tIUaMZzoqOZV,upbeat KPOP,chinese,happy,1
3B7rgeFPafgiaqxTt32n4y,Imlek 2021 | Chinese New Year 2021,chinese,happy,1
37i9dQZF1DWUrhqK4SzCOJ,Happy Lunar New Year,chinese,happy,1
1NtzDN1ifGNtxJyxNH7HSc,Happy chinese,chinese,happy,1
5GyUIsnj8hBfQl7mah1i98,Happy Chinese Songs 😆,chinese,happy,1
3TVs46TVEbOrhWaK7mJJx6,Happy chinese,chinese,happy,1
5ru9eJWh5ziljpSmAfAzp1,Happy Chinese New Year - Oldies Favourite,chinese,happy,1
0wNL5Qq4gRqz5CCYq10dVs,Happy chinese,chinese,happy,1
66HA1KKO3T6QmDejeOiQnI,chinese songs,chinese,happy,1
21WNKRgpyTyDvs39FavAU6,Happy (Chinese),chinese,happy,1
3I43ZIYHUDEUz6MQqn0T2D,Happy Chinese song,chinese,happy,1
6trB7GNDXbmWqmiZvHKERt,Happy Birthday in Chinese,chinese,happy,1
3S1JEBjkmeQYK1g2CxfL2N,Chinese happy hits,chinese,happy,1
1xTIgfNBHBRjh3LtC5IqLS,Catchy Chinese Songs,chinese,happy,1
0UPiFHBSgKgoc4JhJ4Ifry,chinese music 中国音乐,chinese,happy,1
0d46McOQA9fkZcTikvZvTb,chinese vibez ★,chinese,happy,1
32hPkDUUhTmxVhtWHtG39j,happy chinese music,chinese,happy,1
5E17z2UbK8K8LFdymVe4xd,chinese happy simps,chinese,happy,1
2Jx5ZiHsZihjZ3IPxdpXEy,Asian Ballads,chinese,happy,1
12wD0TokMyngfx6udF3UK9,Chinese Lunar New Year Music,chinese,happy,1
3j6YLubRx4Q7rXuxrkjtv3,Chinese Song Dump,chinese,happy,1
0srO3cCZlaFGntFn0uYOUZ,chinese buffet,chinese,happy,1
3Id8aTbxByQZRBzCUHTdIe,Happy Chinese Songs,chinese,happy,1
525gywWzGc0DLBRPaEz9OR,Chinese Happy Tunes,chinese,happy,1
25tyKsVFYLDlnRi7BMW565,Happy Chinese Song,chinese,happy,1
3OZynst76VRsObI1zLfl8S,feel good chinese songs to brighten up your day | happy cpop playlist,chinese,happy,1
600RTZVFMHiJ537UfjeGp6,J-Poppiness ,chinese,happy,1
4Swd3nOHOhOvVPDdvA2pYZ,HAPPY ME 🟡,chinese,happy,1
7JrMutHSRki1QlR8Eg4dvc,chinese songs I don't skip / 最喜欢的中文歌曲 ,chinese,happy,1
1ZDAn7fc9331qxw4ogEUUq,HAPPY Chinese Instrumental OST ,chinese,happy,1
5wwJ5KMQgVQ9oMNXYgGNGI,Happy Chinese song ,chinese,happy,1
5MX8hHYuovFEP5xTm5ALc7,happy songs chinese,chinese,happy,1
2kRDMyKthkoSw9mN7My5yU,Da stuff I listen to,chinese,happy,1
1Sb1WgnUs8TrpIHmy4g1ng,; chinese songs for all occasions ,chinese,happy,1
2ukaqHDhymnJ6On5DvtnWK,happy chinese song ,chinese,happy,1
0yRg0Ra2k9Yt8zsvUp49Kc,happy.chinese,chinese,happy,1
4nrztdA7BfWycQCrdxQU01,202106 Happy Chinese 跑步 Song,chinese,happy,1
7ej7ZCjxnjwRu14onTh4Ca,Happy Chinese,chinese,happy,1
004JgD692ma36Yzo7sqnxr,chinese favourites,chinese,happy,1
3JbNzdgOxNXAX2yAz1nbJ7,happy chinese songs,chinese,happy,1
59Er1jnZlvrpEVgXOyj8Kd,K/C-Pop,chinese,happy,1
1v2UeopNIrDe7oqTR1E0r3,Happy Indian music,india,happy,1
1kEgBkNLINldXXcUfH5DoB,Armaan Malik - All Songs,india,happy,1
4bLYHH2A8kb4mEYxiCXtzw,Happy House Party Vibes: Indian,india,happy,1
5sqDNwvgtrCA6VPWohydGE,Indian happy slow songs,india,happy,1
5uyd4doT1k8AqxSrUWM7Pj,Indian Happy Birthday,india,happy,1
5mL2ZMGY7LbsWi8vFlIlml,30 INDIA MANTRAS YOGA,india,happy,1
37i9dQZF1DX1HoONJoJCjL,Indie Summer,india,happy,1
5YWiQLLqGd2H3GXUHL0O2c,Hindi Running Motivation,india,happy,1
0onXIMrqPhWZSTp7C5QJHv,Happy India,india,happy,1
0Hmau3Adfu0zmccj4H1uTy,Happy indian songs,india,happy,1
6sPYFcSwUHLWLdU8MiKbOZ,Happy Indian,india,happy,1
6wi1ERQ2k9tOdRGHPuqqIv,TOP INDIE INDIA SONGS 2021 - NEW HINDI INDIE MUSIC.,india,happy,1
3ICs0RQcW2dEvrwhryWhnP,Old Indian Happy,india,happy,1
1wi8UwXtPkVmIZi7jTZXcM,Latest Indian & Happy Songs,india,happy,1
4ICX5dGzHqkJ4aKGaW92wY,DIWALI Party - Ultimate Hindi Songs for Diwali Season,india,happy,1
5YytQCmJZ7791LwkgaI8Kc,Happy chill Indian ,india,happy,1
0bWmVpv8J6PJnmYdaCjPkQ,Happy Metal🤘🏻,india,happy,1
7qDLnhp8u3zCn53ZW3PF2W,Indian happy song,india,happy,1
1rt1s39PTbAXU8nl8FujiW,Happy birthday Indian,india,happy,1
0N3Hvk8ryxyyY2uSFK1b76,Indie Indian ,india,happy,1
1vGWVqZPrTmVSulGhKdimA,South indian maybe happy or sad,india,happy,1
3xFtfMNsKg0x9ZT48EypOv,happy days,india,happy,1
1nFdL5LkmhlApTWcNYWdcf,INDIAN SONGS ,india,happy,1
19Dnc3V3kwb6sXW7El2GOz,Happy Indian Songs,india,happy,1
37cSihJfns05fm6JISGAFP,Beautiful India ♥️🇮🇳,india,happy,1
50KMgGBjTXMmeCazWZZocK,My happy place - indian,india,happy,1
216punNEv5ftJWoUS65Mst,slow happy sad kinda indian songs idk ,india,happy,1
0iFGwQY11BUbyYVenPAXi5,Indian Electro Happy Peaceful Summer Afternoon with Love,india,happy,1
70cv8eNv0BVnDsIVjW0x2r,all best songs of shreya,india,happy,1
5nQzQCrRuK7bTwn0Etyszn,indiana jones,india,happy,1
0foE21DOVfFRYPuGfPYpjj,"LEHANGA. / Jass Manak, Preet Aulakh, Pia Mia, Jay Sean, Pav Dharia",india,happy,1
2SGxT64V5YcMOS4vSDsZaK,INDIAN.,india,happy,1
58odhWpKKz1XftM7woBK4Y,Indian Happy,india,happy,1
5YD6lV8d098AseOMRrgS2f,Desi Wedding Tunes,india,happy,1
5hKCYEzfuBaF2zponFtqEj,Indian happy song,india,happy,1
5qgb2ruVOt9zC3ihN9Hz4A,this playlist makes my heart happy :),india,happy,1
36ywWrhAqQQGGycMDB2EQ1,It's not a man purse. It's called a satchel. Indiana Jones wears one.,india,happy,1
1UG54cLBU5aFESwDblldq3,Happy Reggaeriddims International - DJ Dollacri$,india,happy,1
3yaPnKf6bGoGojVaASHwZk,The Indian in me is happy 🥰,india,happy,1
4ln9ixGyRsXGBZCsM6HxlT,💚🤍💚Desi masala🧡🤍💚,india,happy,1
2FeL78aEUQ59zev1TfXTiR,Bollywood - 90s,india,happy,1
4HKOm5hlwmmMAF8zxkIDiO,indian bday playlist❤️‍🔥,india,happy,1
6RHQjzu2yXILuB2hE2wqB0,Roadtrip 2021 (1),india,happy,1
5QQq7blIHm83rMaPPMuVJp,the ones that put me at ease.,india,happy,1
6BPRfCjzbwqXk53ahnx6e9,Arijit Singh,india,happy,1
3Tet4Ig4nT87qpu3yTAoLG,indian happy meal,india,happy,1
6t7oBq57nyI49kJxlDwVC0,Happy - slow indian,india,happy,1
5vVNSgHDD7mu3Y5FTqVORF,happy ind.,india,happy,1
4Yp27bHpI4is14mvSP3SnZ,Happy Trails: America's Classic Country Music Collection,india,happy,1
0eplgkDEUWt048Yg8cxdsX,happy chill indian music,india,happy,1
78kBHYaQsF6zntWU9R6ziQ,Happy Hindi songs,hindi,happy,1
4Da6pktHmdR8pZtjvVE8n9,Happy Birthday Party Songs(Hindi),hindi,happy,1
0gmYkxdovB9kDZLxRCrwkh,Happy Hindi Tunes,hindi,happy,1
5PvLUUYO86HKMUq1Gr1fEN,HAPPY HINDI !! (slow),hindi,happy,1
4PY9rbCQSo2JvGdgREogIe,Happy mood songs Hindi ,hindi,happy,1
3puObbHCsUBw9oJMj0aS93,happy hindi weekend songs,hindi,happy,1
6pfOWoznf6TlqELmkVUuJ1,Hindi happy/road trip songs,hindi,happy,1
2ji4od3dMz1uLf56UZnL5s,Old Happy Hindi Songs,hindi,happy,1
3bQy66sMaRDIUIsS7UQnuO,Cheerful Hindi Music Happy Bollywood Songs,hindi,happy,1
1jk5mw0OkFViru6j5ySPLR,Happy mood (hindi),hindi,happy,1
0rbFUtulGxwaweD80wQJgV,Peaceful Hindi Songs,hindi,happy,1
3ZsdY47ZTxeg1Uz6EXarWu,Happy vibes - Hindi,hindi,happy,1
5YWiQLLqGd2H3GXUHL0O2c,Hindi Running Motivation,hindi,happy,1
00QmsX0u0NrSZsZbofJgsB,Happy mood songs hindi,hindi,happy,1
2fuHDSyPq89M21pqTnUNim,HINDI HAPPY LOVE,hindi,happy,1
