Playlist-ID,Title,Language,Label,isTruthWorthy
5dv6Bfet289oPtAvGOGklX,spanish indie/alt songs,spanish,happy,1
0iOBCz9ndNbIUMCjhqcDaa,Happy Spanish Songs- Espaa mola,spanish,happy,1
3Taq6rQzlA1hJ0gOIJNeHj,Spanish guitar/ happy,spanish,happy,1
5ox4uHSDbu0g5S09Qdi9mn,Mexican/Spanish love songz,spanish,happy,1
6eq8qIaVVdyTGaARdocaqH,Happy and Motivating Songs,spanish,happy,1
6W3g0XogxDSkRi6mS537Ei,Ando todo Happy in spanish,spanish,happy,1
1DVTSWBz55Nch659UjgJCx,Spanish happy,spanish,happy,1
5g3uSh687C5JgK7VVlC2Gw,Happy Birthday in Spanish  Party-Poppas,spanish,happy,1
04L4sKGjCShTVhRMEdn6EH,Happy Songs (Spanish),spanish,happy,1
0JUJ4lnIifQ09E899E39Wt,Spanish happy,spanish,happy,1
7ImVO1HEBO7Ys4epiBZeUM,happy spanish,spanish,happy,1
0o5WebupXXm6dINyJCtLNl,Happy Spanish,spanish,happy,1
5P5iPWwheXOkCXqkC6rMpM,Happy Instrumental - Classical & Jazz 2021,spanish,happy,1
4XPNKHnqyChy2lBlgEwhKU,Happy spanish,spanish,happy,1
5ERPMnQqf0679jExHU7Qhl,Happy Spanish ,spanish,happy,1
5upTpimsncjAPNgQsiPP6B,Happy Spanish music,spanish,happy,1
55HKpX6x9GRy34mFRHffYP,Happy playlist in Spanish,spanish,happy,1
4N7wRlsBoW5MEyFLiIEQ0N,Spanish happy,spanish,happy,1
16JGZG9gKRs6jtbz2kb80b,Energetic songs hindi,english,energetic,1
37i9dQZF1DWT6anPZiHuxz,Energetic Run,english,energetic,1
2lmcuXNkjYOoQeXvwqvvFT,energetic songs,english,energetic,1
0V32mTwWBzo6rNIk21owsY,Energetic Focus,english,energetic,1
61HtPhUmp6qNVaAq8wcOQs,Kpop Workout/Energetic Playlist,english,energetic,1
6sQIbEcuzwcuYCxeNlTgbM,Energetic Morning,english,energetic,1
3yaM8CzbmTlX7PvxtEjQ4c,Energetic Tamil Songs ,english,energetic,1
0n3JlcFl9cyHyoIuBKCNrT,Energetic LoFi,english,energetic,1
0h71cMDjVn4MAQBCYR0LYW,Energetic study,english,energetic,1
5fUCLyy4z8Jh9Rgso1W56T,Energetic Piano,english,energetic,1
38PoCVRTELMdLWdsSGPSYd,Energetic classical,english,energetic,1
2HXOvN34ub4v4yAVp164Jf,energetic kpop songs for you to wake the fk up ,english,energetic,1
3WYmyXrEqRL1UnV3ep13ie,ENERGETIC english songs,english,energetic,1
7o0F1zBcjGD2GtqfAO23qk,Energetic kpop songs to dance to,english,energetic,1
3mSm688yR6UeaAJNf93Ydr,Energetic Bollywood Songs,english,energetic,1
1qPT8bx1HvBRrwINZOBlVm,Mantras limpieza y equilibrio energtico.,english,energetic,1
5f70wYTESJhUSCzIPIExKs,adidas | Energetic Run,english,energetic,1
4QDWboU5rwpDRXwYprwJf5,Energetic Rock,english,energetic,1
03XGME1UlOSgvGrx1MjeWd,Energetic morning playlist,english,energetic,1
1jQTrxaH0hdMBDaFp4RC2u,Energetic Run 170-175,english,energetic,1
0fVbDNzSV3H4TpjvIofxBl,Japanese Hardcore Techno,japanese,energetic,1
3s1lcoN41cKKlLZFezjcSK,Japanese City Pop // Midnight Pretenders // ,japanese,energetic,1
6SMpK6dj966MTshAkLVYxp,Energetic Japanese songs,japanese,energetic,1
0KICekFY3a37gpB106Idwg,  [].,japanese,energetic,1
1zCohox8W8pxfErMBnSdIf,Energetic Mellow,japanese,energetic,1
6yMCVP9PYq6cq17f5M9FiG,Japanese Pump,japanese,energetic,1
0X1JO0tZUFjVWgCg8gKPSL,Japanese Energetic Playlist,japanese,energetic,1
4Q84BiH8MF8iN0unZY7D8j,Energetic Japanese,japanese,energetic,1
6Mcj9bwNcDhWCoEgTIa3j0,Asian Hype/Energetic,japanese,energetic,1
21jeHM8E1qMMbx546Qf1Ue,japanese cyberpunk,japanese,energetic,1
6JX3Iryd8esQYX66jzqtms,japanese future funk//,japanese,energetic,1
2fl4l1ICXlxLI8AznZoNK3,"Japanese Scream, Metalcore, Visual Kei etc",japanese,energetic,1
02lMyawxUk3TAtyTk217CM,Energetic Japanese,japanese,energetic,1
4dHveZ5dBw6IXKBSZo36nX,Energetic ANIME / LIVE-ACTION,japanese,energetic,1
4MiHWiR7KMa9elosA8teKh,*Revised* Eternal internal but curved joy Japanese/Korean ,japanese,energetic,1
54xUeNBDCASgv7tNhGQBhW,Energetic Japanese,japanese,energetic,1
5NBg4Wspz9cKYGBTxCWeMl,Awesome Gaming Playlist (Always Updating 2021 +),japanese,energetic,1
6ZHtnb0f7JQ0dneVbEk6ot,"Future Funk : Japanese city pop remix & sampled ver, vaporboogie.",japanese,energetic,1
6aBtkCHx2Oyt6EDUQ18SYL,,japanese,energetic,1
3auQkONGZLvHVBKoc1yCP7,Transportin',japanese,energetic,1
6Mcj9bwNcDhWCoEgTIa3j0,Asian Hype/Energetic,vietnamese,energetic,1
0suJ5Nj0crad5tfsaerO55,Energetic Chinese,chinese,energetic,1
6Mcj9bwNcDhWCoEgTIa3j0,Asian Hype/Energetic,chinese,energetic,1
07QMDCUO5AdQGdjgXQkVkU,Chinese Songs,chinese,energetic,1
26llz1YgI3jmghCIMMSz93,Korean pop music energetic,chinese,energetic,1
4zXmp7OhvJ2hzFHx5PhVGN,hype!,chinese,energetic,1
7hmPbLM6z61ozbsCpTM8XW,Energetic meditation,india,energetic,1
62STsAGVHka0Z74rG7W9e6,Bollywood Workout,india,energetic,1
3iIkyiOXz7QjYTwYp5x5c2,indian hype ,india,energetic,1
7m1Qrq026MWE0duO5fnQj3,Indian energetic songs,india,energetic,1
2bc2eADxmKWan7S5apCz5T,Best Energetic Wake Up Indian Songs-2021,india,energetic,1
0s5RKs4GuyCfFM05LO7bgx,Energetic Songs Indian and mixes,india,energetic,1
7r2qn0YsRs9X2Nr3ERckaK,Tamil and Telugu songs,india,energetic,1
11Zk3tiMco0SwnS5Qdykx7,Mumbai (Bollywood),india,energetic,1
6UGCZMVlhp0iULajtXPZKk,Indian Chill DLL,india,energetic,1
6hHMLyki93neL718LvvfkT,Energetic Indian Hip Hop,india,energetic,1
4PsOQ57eZAAHeGAGWP8Yk0,MOOD Playlist (Downbeat & Mellow),india,energetic,1
2L6OletMHFfFb9tSCrNnzy,MOOD Playlist (Downbeat & Energetic),india,energetic,1
0AxwvkN2xXBxbWf0julmF0,Energetic Hindi songs,hindi,energetic,1
16JGZG9gKRs6jtbz2kb80b,Energetic songs hindi,hindi,energetic,1
0c03smvS793mRuT2mPtyVF,Party Hindi Bollywood Dance Drive Songs,hindi,energetic,1
2zVQX8QkJh6YKd3cYCT2go,Hindi Energetic hits,hindi,energetic,1
3ronIDhTiCxriHuat3nXRX,Energetic Hindi Songs,hindi,energetic,1
0y3QaAMFd1tAEgolZ9LyWj,Energetic - Hindi,hindi,energetic,1
2mqFb4y9r7YK6ZiUc3qpSj,Motivational Energetic songs Hindi-English,hindi,energetic,1
2DhmNhGeyn0i3JPWaPQMld,HINDI ENERGETICS,hindi,energetic,1
3b8E1apcvK1TKLrSdaVr3d,Hindi energetic songs,hindi,energetic,1
3F1wHIuQQIsl27jXR5T5zN,Hindi motivational and energetic songs,hindi,energetic,1
3Yb82KP6kpJokRirOUoBHg,"Energetic bhajans-shiva tanda, aigiri nandini",hindi,energetic,1
06tDVT5E1pNu7d3xQbJ2ZV,Hindi Energetic,hindi,energetic,1
12A8zIMjSUlOMB9evwfjRl,Hindi Energetic,hindi,energetic,1
1sBjY1EeBxmMgG19zPZa6C,Energetic Hindi (mostly),hindi,energetic,1
0SuKEqjyTJyGXKdg3Z07mb,Romantic Songs /brain boosters  / engergetic songs/fresh songs/hindi song ,hindi,energetic,1
50K4w3nUznCe8t1DwyMbnU,Energetic Hindi,hindi,energetic,1
29AC3oJWfa16WELFpd68e3,Hindi energetic songs ,hindi,energetic,1
7BrxUBJlQHv7s0rE5F37Qq,"Enerjetic, Rocking, Romantic and Fast hindi songs.",hindi,energetic,1
3wwXmBhf3HVGhLghg5weyY,Hindi-Energetic,hindi,energetic,1
3abhyfn9zLZSMxIdz4iSqv,2Hindi energetic Songs,hindi,energetic,1
2oFbtsCzBb4cY5Jh1dvkYF,Russian ,russian,energetic,1
17lho4EZEzBjF48tdX166M,Russian sad energetic,russian,energetic,1
3RXY9P64A6HvuZpJ8J7ruG,Phlegmatic Dogs - UKF Presents Night Bass London 01/06/2019,russian,energetic,1
5UV1mkVn0s54iurZ403ljk,2021 Beast by Olivr,russian,energetic,1
50GFGmzmwqwAfYtDwpvrCx,Energetic French songs ,french,energetic,1
27Btp6siG2Icz9As9YsxwO,Energetic French,french,energetic,1
5CsLqH9X8UScdxf9Ff2RDR,Jazz and Buddha Chillin',french,energetic,1
4iJVaUomnR7fqU6sEAgNaV,"Dirty ElectroNite Playlist (French House, Electro, Synth Pop, Nu Disco, Electro House, Rave...)",french,energetic,1
6JX3Iryd8esQYX66jzqtms,japanese future funk//,french,energetic,1
5dAPQj9V8EUvOzl9IpdOo0,Red,french,energetic,1
129jiXB63YHUdZY1fy5s6f,Clio 3>,french,energetic,1
0xA8ukLzlZ4pHs0w4JFFAu,Christian (Contemporary Praise),french,energetic,1
1xUiSGbyQ12ThgnlrTKt5v,Pierogowy Future Funk,french,energetic,1
5UV1mkVn0s54iurZ403ljk,2021 Beast by Olivr,french,energetic,1
12rlT2TUg3Ta7zQz3UwEx8,Future Funk / Vaporboogie / Japan Disco,french,energetic,1
4zJFOUaFmxxxbaChc3MIPz,Spanish Guitar - Energetic and Upbeat Instrumentals,spanish,energetic,1
4CGqKJg292C0tJfYMY7wPN,Spanish Energetic!,spanish,energetic,1
5un4oLwg1neEQWvPA0NZpe,Spanish Energetic,spanish,energetic,1
60Xtz6VHT05SGAvK5mss4Z,POV: you're a 2 week old starbucks cup in my car,spanish,energetic,1
59Qga1UAQVEjNAja76FDRT,Hagoo's Study Mix,spanish,energetic,1
38XmKiysAbAZjVqsSdZZZD,Energetic in Spanish ,spanish,energetic,1
37i9dQZF1DWTC99MCpbjP8,Calm,english,calm,1
37i9dQZF1DWVFeEut75IAL,Calming Classical,english,calm,1
7LI3zw8HLkjKo5YpvA26KG,Calming Music for Anxiety / Stress / HSP (Instrumentals) ,english,calm,1
37i9dQZF1DX9j444F9NCBa,Calming Instrumental Covers,english,calm,1
37i9dQZF1DX42c5TkSUfEb,Au Calme,english,calm,1
37i9dQZF1DX1s9knjP51Oa,Calm Vibes,english,calm,1
37i9dQZF1DWY5LGZYBBHHz,Calma,english,calm,1
37i9dQZF1DXaImRpG7HXqp,Calming Acoustic,english,calm,1
4h2MD8T5fNW2Ss8sO5up68,Calm Music 2021 ,english,calm,1
6X7wz4cCUBR6p68mzM7mZ4,Calming Sleep Music ,english,calm,1
5Rw5J4Cb7MpIsiGG1oWi85,lofi to help you calm your anxiety,english,calm,1
4bfWGQWEetPLCMZiUYmv4l,calm,english,calm,1
1vvTHLopAsifD2kb866vxl,Calm Piano,english,calm,1
75xdOJhMJvCeqfzohucGpz,Calm (Spa & Massage Music),english,calm,1
2sWwKJKAznIkvjoFRJ3ag3,Calming Music + Nature Sounds,english,calm,1
3nAJjuZiVEvYPARlGq7vWQ,Calming pop hits,english,calm,1
37i9dQZF1DXbhg05xUNqBY,Calming Christian,english,calm,1
7uUZnoH4YytuTYva20onTm,"calming, reading music ",english,calm,1
37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,english,calm,1
37i9dQZF1DX4TnpT6vw5rE,Atmospheric Calm,english,calm,1
44pN3wa36GIa3BToL2TGxn,Calm Japanese,japanese,calm,1
5EIKwOv1rUfK6zQPdJB7x9,Calming Japanese soft music,japanese,calm,1
0ae9fcaA81r0OBifjfwiyF,calm japanese indie for when i study,japanese,calm,1
4wUxmKdPaeiZQxOdweICtw,Calm japanese songs,japanese,calm,1
7dkw4UhBKqz0guxx8YmuY7, japanese jazz  studying ,japanese,calm,1
0mBJXwwcwzAFYUEYKQAM2b,calm japanese/anime songs ,japanese,calm,1
7eDIaf6obY6fNdqCtAkZpY,Oriental Lofi | Japanese Lofi | Asian Lofi Hip Hop,japanese,calm,1
63axQd4jv6Qgm9Ub5wwEOq,soft japanese music,japanese,calm,1
7iEjCcx21s1T1i4oDvygMq,Sad Japanese Songs ,japanese,calm,1
7kMz0VqYtHYBVzOtI1zVbr,Zen  Japanese Lofi Chillhop & HipHop ,japanese,calm,1
4rF27OE2xxkHeiFs9cZGMW,Soothing Japanese Acoustic,japanese,calm,1
51peKlgS0g3zEtcSMg6HLG,calming Japanese songs ,japanese,calm,1
4gbX2xJoBDwTDd7z5XmIrP,"Japanese traditional music    - calm,relaxing, for study",japanese,calm,1
0kE3A6ZD25OsuekPtVgbbB,Japanese and Korean Calm Instrumental Music,japanese,calm,1
3APkHJ0SGnP5HXzjlxuGn0,Japanese Vaporwave Chill,japanese,calm,1
1lfnX3HrsWjUnYT0jAfjPG,Sleepy Traditional Japanese Playlist (& Chinese!),japanese,calm,1
2VWGSqMPTXuZMQEVu7o4uo,Beautiful Anime/Japanese Songs,japanese,calm,1
4PGwOpc0L0ApXshfqL19yk,Calming Japanese music,japanese,calm,1
0jvGFniWJL7NfSQgXXsOV4,Japanese Sad Songs  1 ,japanese,calm,1
6gU9oYFCtsZDqdbWyoSqws,Japan Peace,japanese,calm,1
3Jnn25kAJagvXN3VC6JPav,Vietnamese (Calm),vietnamese,calm,1
2AAe1rBd3YcRQ2JBmQLx3v,Calming Chinese Music,chinese,calm,1
1wPEEYTQKN95q3sytXZfde,Chinese Calming music,chinese,calm,1
0EtNeNXfEtvitNlkEYTlMo,Chinese calming instrumental,chinese,calm,1
3KKn2y6j5TbuelDeiVKf6G,Chinese Study Playlist ,chinese,calm,1
1lfnX3HrsWjUnYT0jAfjPG,Sleepy Traditional Japanese Playlist (& Chinese!),chinese,calm,1
0mi6PMtJtPYcYGC8XfcJQx,"Qi Gong Music  /  - Shaolin, Training, Zen, Tai Chi, Meditation, Massage, Chinese & Asian Music",chinese,calm,1
4oI7JaxBEqG5IkacTXnIQY,Calm Chinese songs ,chinese,calm,1
6hMqI3rc1zLMjzQ6wMyPxc,Calm Chinese Traditional,chinese,calm,1
7goEpwNEhl05W3KvNAnrHl,Calm Chinese Instrumental ,chinese,calm,1
0DBASEHROYYBhzdcjUYxhs,Asian Lofi Chill,chinese,calm,1
4OpjgFJo3hx4axXeZQBuf8,calm chinese songs,chinese,calm,1
6ekYLQPZJ0iLuEbRMc90VG,Calming Chinese Songs,chinese,calm,1
2HUh9Mp1zgyi99DkGtVKrs,To calm-Chinese,chinese,calm,1
2BMiNJYnKvngLh28JdsYBW,Calm Chinese,chinese,calm,1
0Qyk9qGwmJoLzoNnlZ2XPm,Calming Traditional Chinese Music,chinese,calm,1
4wLsOJYPFVFr6Y7NTVVgIb,Chinese Music - Calming,chinese,calm,1
2JCd4gTMifhHfimDEw6Xlk,calming Chinese music ,chinese,calm,1
6xyZyMUYdsMCQlNhjwlbIx,Chill Calm Chinese Songs,chinese,calm,1
7v3oOPjutzwaHwgR4aqpeB,Calm Chinese,chinese,calm,1
5B8ar8IFGsVolc0Zh0Nlvu,Chinese calming flute music,chinese,calm,1
3C7FXzgUwDq7hY68lW5B2d,Calm Indian Music,india,calm,1
66Clf3hueHjJgQeRPHCLfs,Indian Yoga Chanting Music,india,calm,1
6FKt2LQSiCrYZ0n8DxpdNg,Playlist - INDIANA,india,calm,1
0ttJ4hR2MAX5KwvKVeulP2,Morning Raga,india,calm,1
2nKi8m3WX5sHSkD6QSSBn3,Calming Indian Sounds,india,calm,1
1Gtl8zcL1s3q27xauz8bQM,"YOGA YIN: calm instrumentals, ethnic & ambient",india,calm,1
36Cg0V4hcKQxEezayE61UL,Indian calming music,india,calm,1
6bCT9GTbwmEqibD3kbWAuu,Indian (calm),india,calm,1
3mJ7GvmTXm8GDNsO52vfrD,Calm Indian songs,india,calm,1
3i95xNsWs3TE4zKfOoGchd,Hindies,india,calm,1
3KmipzCNecGfgFmTFkQpbl,Eclectic // Contemporary Indian Fusion,india,calm,1
5Nk2Rr904BHGpeHt6U3omO,South indian  calm dumps,india,calm,1
477nLfUGXmkJF109DumnHR,Calm / Peaceful Native Indian Flute,india,calm,1
76S4IJ2T9xxiEil91kJpMa,calm indian flute,india,calm,1
41Y1XWGVP3uNyJ80CS3r0G,calm indian,india,calm,1
5s9kGXKmVRI5sfSGN2Bzvr,Indian Calm,india,calm,1
6FGBAeixkLjAgCUNNrqXQ1,calm indian ,india,calm,1
4b6TYPkIhFhfH4k0dE7pHm,Indian Calm ,india,calm,1
4qQ7Q9DyziDb4UPYZJM8zi,Calm Indian Songs,india,calm,1
2KoSEUKDYHp9wcfIeKjWvD,Calming (Indian) Music,india,calm,1
7cXKyCGQxrbV4JYwfZebUK,Calm Hindi Music,hindi,calm,1
0dsl5hbFdVT7scb7Vakkwa,Hindi  calming songs,hindi,calm,1
6WiMSiEX3FleOOQimEKzVQ,Slow and Calm Hindi Songs,hindi,calm,1
0J2Io2I47rfYsdir02OA3i,PEACEFUL Hindi songs,hindi,calm,1
292Eo8OzviSLWzysUfMdho,Soothing calm hindi songs ,hindi,calm,1
75zsHDZ94uFFoF1rK4ANvU,LOFi Music (Hindi + English),hindi,calm,1
19deN7iQwMUydOeUT97LoS,Good Night Sleep (HINDI),hindi,calm,1
3i95xNsWs3TE4zKfOoGchd,Hindies,hindi,calm,1
7wA1hYYJyi2LX4BwtmziJR,Hindi study session ,hindi,calm,1
7GIH9ExykjbjI4N81GUF8l,Punjabi Calming Songs,hindi,calm,1
2PJ9gI0ok4Eaql5Myg2rXV,hindi calm but not depressing ,hindi,calm,1
03vWV1OJ5ddyFh05GpTrkl,Hindi old songs covers | Bollywood classics renewed | Bollywood Oldies | Soft Bollywood old songs | Calm roadtrip hindi ,hindi,calm,1
6Y31lcyZP40cdFS7RZHAWo,Hindi Romantic/Soothing,hindi,calm,1
3AXmnGJ6RhdbtRrNavOG2g,Clam/Sleep Songs (Hindi),hindi,calm,1
6wvjRUrYdr8CAYvj3Yb9v5,Calming Hindi ,hindi,calm,1
56Zwfo7tf0tLQwTNVDhdaI,Hindi Calm ,hindi,calm,1
5PBTbWsW8sEKIzpRhP09fx,Calming silent hindi songs before sleep,hindi,calm,1
6oXpnfyh2iygnt9b8xtPch,Sukoon,hindi,calm,1
3DElbyvnyxBsXBS2lLMaue,Hindi Calm,hindi,calm,1
7hEqJ4mKxRdh5BbNv67gMC,Calm hindi,hindi,calm,1
2IJIz1nWV5MpPsxqdHTg7e,Calm russian vibe,russian,calm,1
6C0TXQcFQlP7SvUL8aqokI,"Gypsy Guitar - Spanish Guitar ( Flamenco ), Russian Gypsy, Roma Melodies.",russian,calm,1
7uw5ohiIRp8JsoKXJARA5C,Russian Calm-Mood,russian,calm,1
3pKz8vaugjfZOd83oalZoZ,Calm russian music,russian,calm,1
35jEhoP4pjirQ4Xjq3rwqo,Calm Russian,russian,calm,1
30TJNT5AembTHrP1YDlhbt,calm russian music,russian,calm,1
6WHhOfv49UFPZcUV52UBiX,calm russian,russian,calm,1
557vHXA6wm2CorimteSczz,Calming russian stuff,russian,calm,1
7jXGt7RdTbCZVSlrTHb3X4,Russian calm ,russian,calm,1
5Quin4gwlAlHCzhszRXnyG,Russian hits,russian,calm,1
0MkajG8z1Z6TMXomXv2hSB,Calm down and cry...,russian,calm,1
0jlU8e1VDOTWqgFRSnUBsx,Calm Russian,russian,calm,1
3fDKNPwGF1RIa0o19kG525,Russian,russian,calm,1
5lr6B8PArRfSILackRHNaP,calm russian songs,russian,calm,1
4Uwhx42GOozqvUzSbdqni7,Russian calm,russian,calm,1
5oAgVTrPqi03yTVILOxJOS,in my feels but make it russian,russian,calm,1
7uenHgM4ny35d30YcveB2a,Read book with Russian songs,russian,calm,1
0QUDF08KKZnz0omQDfCOer,Russian,russian,calm,1
5hmxGVyY9taK32dcbVCyG3,feel calm russian,russian,calm,1
7gXHK8DZ1loxy3Vd17koJd,Calm Russian,russian,calm,1
6RlH1VaZPUctlDzWWPM1df,calm french songs,french,calm,1
0baWSPBYRBKCb1eQuZNm8j,calm french music,french,calm,1
2APKlQI3djv4PwLfpd6JrR,French Breakfast Caf,french,calm,1
0WThPVlUdk7RroGgOZTGiT,Calm French Music,french,calm,1
1JRHrFRPA7paE2Vi2SFYt2,Calming French Songs,french,calm,1
5iNYMsQRK3nLQGfzlxhWuZ,French Cafe,french,calm,1
7f4HLMJhwQgMcxCRlF9iuC,Calming French Music,french,calm,1
1V1abxZHXirrUJmpQPBsgr,french music. ,french,calm,1
2lIR7D35E0MIQrQiNFJMUi,pretty french songs <33,french,calm,1
2a7xgdeQb4Pft7OYqOcFUi," old/French love songs, Harry Potter, piano music, and indie/alt calming music",french,calm,1
2i5JHalBOolotQnt232VsI,french calm,french,calm,1
7fyiKkt5PuOBGT4JpSelnV,Studying in a French Cafe ,french,calm,1
1mM8O0StyTML8bI8ZnzaoP,calm french bitches,french,calm,1
4sSiEnyeIBIgOowxSo4z2e,calming french songs.,french,calm,1
5ZOr4rQJOSTk8pO7eUEGDT,Classroom French Music,french,calm,1
1tWJZ3qUvA4rH9B49M2KKQ,Calm french/English songs,french,calm,1
5RaYLH8tADJJ6qI5uHKc4Y,frenchy calm,french,calm,1
2SKCoJbpLr1IwLGJdDMKnK,French rap Calm,french,calm,1
5xsSIAiMxgMGFD0rYzzHEJ,calming french,french,calm,1
6PhSX7vsDu8leAxXRnDAo6,calm french,french,calm,1
3G69estffdpaliLQHBnPUa,Calm Spanish Music ,spanish,calm,1
3yOBvh72cK78MRQCdrbUrc,Calm Spanish Songs,spanish,calm,1
5Wap7RyME0jHlTk6hfPy49,Calming Spanish Guitar,spanish,calm,1
5fNjknU904edWm0KoXPNji,Calm Spanish Guitar,spanish,calm,1
6owtugW39ISLkCfpQgDtfi,Calming Spanish music,spanish,calm,1
3QYgrw2MrJzyCdYOLGHcMq,Spanish Guitar Lullabies ,spanish,calm,1
6C0TXQcFQlP7SvUL8aqokI,"Gypsy Guitar - Spanish Guitar ( Flamenco ), Russian Gypsy, Roma Melodies.",spanish,calm,1
1p78Ga9Or5U2olKmRW4qCx,Calm Spanish ,spanish,calm,1
7qIOhqvvJEj7bnHDXNnYjF,Calm (Spanish),spanish,calm,1
54wALdBPk47bRlzgo9G00g,"Calm-English,Spanish",spanish,calm,1
0M2cSp2TgFPJQeWcXRX9XN,Reggaeton Dance Party 2021 // Bad Bunny Summer Latino Hits Otro Trago China Remix Daddy Yanke Keii,spanish,calm,1
2wrGsN0z2DhQy9Wtmh3u0t,Calm Spanish music ,spanish,calm,1
4Elljt9W0bNvCK1UtbKVVV,Spanish Calm,spanish,calm,1
5KxQ5pHKJSpfYvwXbLBWLr,My calming Spanish ,spanish,calm,1
5yTKgBLwYaxzM59jEEqJLO,Calm Spanish ,spanish,calm,1
3SHlS5J6Mdu27p1qcD8KzX,SPANISH CALM,spanish,calm,1
391ATdzaCBaDUQp0pQNwFh,sleep/ calm playlist:),spanish,calm,1
1ZciYgzNnbXaQRW7tjT6NM,Calm Spanish Nnz,spanish,calm,1
68m7k4Vr9k6UeuNDTvIFz5,Semi-calming songs,spanish,calm,1
2IdwRvbhbUfF1CDEGxD81H,keep it calm but in spanish,spanish,calm,1
